firm_names,data_year,match_name,,word,count
CENTRE PIECES INDUSTRIELLE ET AUTOMOBILE,2015,CENTRE PIECES INDUST AUTOMOBILE- CPIA,,V398,0.857142857
AGENCE REHABILITATION RENOVATION URBAINE-ARRU,2016,AGENCE REHABILITATION RENOVATION URBAINE-ARRU,,V399,1
AGENCE REHABILITATION RENOVATION URBAINE - ARRU,2015,AGENCE REHABILITATION RENOVATION URBAINE-ARRU,,V399,0.97826087
AGENCE REHABILI TATION RENOVATION UKRAINE - ARRU,2014,AGENCE REHABILITATION RENOVATION URBAINE-ARRU,,V399,0.946236559
STE NAT DISTRIBUTION PETROLE- AGIL,2016,STE NAT DISTRIBUTION PETROLE- AGIL,,V4,1
STE NAT DISTRIBUTION PETROLE- AGIL,2015,STE NAT DISTRIBUTION PETROLE- AGIL,,V4,1
STE NAT DISTRIBUTION PETROLE - AGIL,2014,STE NAT DISTRIBUTION PETROLE- AGIL,,V4,0.985507246
STAROIL,2016,STAROIL,,V40,1
STAROIL,2015,STAROIL,,V40,1
STAROIL,2014,STAROIL,,V40,1
AL MAADEN,2016,AL MAADEN,,V400,1
AL MAADEN,2015,AL MAADEN,,V400,1
AEMAADEN,2014,AL MAADEN,,V400,0.823529412
STE TNNE ACCUMULATEUR NOUR- STA,2016,STE TNNE ACCUMULATEUR NOUR- STA,,V401,1
STE TNNE ACCUMULATEUR NOUR,2015,STE TNNE ACCUMULATEUR NOUR- STA,,V401,0.912280702
MAGHREB INTERNATIONAL PUBLICITE,2016,MAGHREB INTERNATIONAL PUBLICITE,,V402,1
MAGHREB INTERNATIONAL PUBLICITE,2015,MAGHREB INTERNATIONAL PUBLICITE,,V402,1
COMETE IMMOBILIERE,2016,COMETE IMMOBILIERE,,V403,1
SOCIETEIMMOB NOTRE DAME (3),2014,,,V403,0.711111111
FITOLINA,2016,FITOLINA,,V404,1
FITOLINA,2015,FITOLINA,,V404,1
EITOLINA,2014,FITOLINA,,V404,0.875
AGRINVEST INTERNATIONAL,2016,AGRINVEST INTERNATIONAL,,V405,1
AGRINVEST INTERNATIONAL,2015,AGRINVEST INTERNATIONAL,,V405,1
AGRINVEST INTERNATIONAL,2014,AGRINVEST INTERNATIONAL,,V405,1
GEI  (10),2016,GEI  (10),,V406,1
GEI (9),2014,GEI  (10),,V406,0.75
GAT VIE,2016,GAT VIE,,V407,1
GAT VIE,2015,GAT VIE,,V407,1
STE TNNE DISTRIBUTION MANUTENTION  (2),2016,STE TNNE DISTRIBUTION MANUTENTION  (2),,V408,1
STE TNNE DISTRIBUTION ET MANUTENTION (2),2015,STE TNNE DISTRIBUTION MANUTENTION  (2),,V408,0.974358974
STE TNNE DISTRIBUTION MANUTENTION (3),2014,STE TNNE DISTRIBUTION MANUTENTION  (2),,V408,0.96
STE NEBIHA STORY,2016,STE NEBIHA STORY,,V409,1
TRANSPORT DE SAHEL,2014,,,V409,0.764705882
SOCIETE NUTRITION ANIMALE- SNA (1),2016,SOCIETE NUTRITION ANIMALE- SNA (1),,V41,1
SOCIETE NUTRITION ANIMALE - SNA (1),2015,SOCIETE NUTRITION ANIMALE- SNA (1),,V41,0.985507246
STE EL MOURADI POUR LE COMMERCE  (11),2016,STE EL MOURADI POUR LE COMMERCE  (11),,V410,1
STE EL MOURADI POUR LE COMMERCE (12),2015,STE EL MOURADI POUR LE COMMERCE  (11),,V410,0.95890411
STE EL MOERADI POUR LE COMMERCE (12),2014,STE EL MOURADI POUR LE COMMERCE  (11),,V410,0.931506849
GROUPE STIVEL,2016,GROUPE STIVEL,,V411,1
GROUPE STIVEL,2015,GROUPE STIVEL,,V411,1
GROUPE STIVEL,2014,GROUPE STIVEL,,V411,1
PLASTEKA,2016,PLASTEKA,,V412,1
PLASTEKA,2015,PLASTEKA,,V412,1
FATALES,2014,,,V412,0.8
SOTECA ELECTRIC,2016,SOTECA ELECTRIC,,V413,1
SOCIETE ALLEGRO,2014,,,V413,0.8
SOCIETE FORUM LIVII,2016,SOCIETE FORUM LIVII,,V414,1
SOCIETE FORUM LIVII,2015,SOCIETE FORUM LIVII,,V414,1
SOCIETE FORUM LIV1I,2014,SOCIETE FORUM LIVII,,V414,0.947368421
VARAT TUNISIE,2016,VARAT TUNISIE,,V415,1
TIMAR TUNISIE SA,2014,,,V415,0.827586207
ZITA  (10),2016,ZITA  (10),,V416,1
ZITA (9),2015,ZITA  (10),,V416,0.777777778
ZITA (9),2014,ZITA  (10),,V416,0.777777778
HEXABYTE,2016,HEXABYTE,,V417,1
HEXABYTE,2015,HEXABYTE,,V417,1
HEXABYTE,2014,HEXABYTE,,V417,1
GROUPE APEM TUNISIE,2016,GROUPE APEM TUNISIE,,V418,1
GIIOUPE AI’EM TUNISIE,2014,GROUPE APEM TUNISIE,,V418,0.85
SOTUPA,2016,SOTUPA,,V419,1
SOTUPA,2015,SOTUPA,,V419,1
LES CIMENTS JBEL EL OUST,2016,LES CIMENTS JBEL EL OUST,,V42,1
LES CIMENTS JBEL EL OUST,2015,LES CIMENTS JBEL EL OUST,,V42,1
LES CIMENTS JREL EL OUST,2014,LES CIMENTS JBEL EL OUST,,V42,0.958333333
STE REGIONALE TRANSPORT BEJA- SRTB,2016,STE REGIONALE TRANSPORT BEJA- SRTB,,V420,1
STE REGIONALE TRANSPORT BEJA,2015,STE REGIONALE TRANSPORT BEJA- SRTB,,V420,0.903225806
STE REGIONAEE TRANSPORT REJA,2014,STE REGIONALE TRANSPORT BEJA- SRTB,,V420,0.870967742
STPA,2016,STPA,,V421,1
STMT  (17),2016,STMT  (17),,V422,1
SMTT (18),2015,,,V422,0.842105263
EQUIPEMENT HYDRAULIQUE- EQPH   (8),2016,EQUIPEMENT HYDRAULIQUE- EQPH   (8),,V423,1
L’EQUIPEMENT HYDRAULIQUE (8),2015,EQUIPEMENT HYDRAULIQUE- EQPH   (8),,V423,0.838709677
EQUIPEMENT HYDRAULIQUE (10),2014,EQUIPEMENT HYDRAULIQUE- EQPH   (8),,V423,0.819672131
BETON MANUFACTURE DU SUD,2016,BETON MANUFACTURE DU SUD,,V424,1
BETON MANUFACTURE DU SUD,2015,BETON MANUFACTURE DU SUD,,V424,1
BETON MANUFACTURE DU SUD,2014,BETON MANUFACTURE DU SUD,,V424,1
AGENCE TUNISIENNE SOLIDARITE,2016,AGENCE TUNISIENNE SOLIDARITE,,V425,1
CIE INTERNATIONALE LEASING,2014,,,V425,0.888888889
SLAMA HUILES  (10),2016,SLAMA HUILES  (10),,V426,1
SLAMA HUILES (9),2015,SLAMA HUILES  (10),,V426,0.882352941
SLAMA HEILES (9),2014,SLAMA HUILES  (10),,V426,0.823529412
MONDIAL EQUIPEMENTS MATERIELS  ALIMENTAIRES-MODEMA,2016,MONDIAL EQUIPEMENTS MATERIELS  ALIMENTAIRES-MODEMA,,V427,1
MONDIAL EQUIPEMENT MATERIELS ALIMENTAIRES,2015,MONDIAL EQUIPEMENTS MATERIELS  ALIMENTAIRES-MODEMA,,V427,0.901098901
MONDIAL EQEIPEMENT MATERIELS AEIMENTAIRES,2014,MONDIAL EQUIPEMENTS MATERIELS  ALIMENTAIRES-MODEMA,,V427,0.879120879
DAMAK SHIPPING,2016,DAMAK SHIPPING,,V428,1
DAMAK SHIPPING,2015,DAMAK SHIPPING,,V428,1
DAMAK SHIPPING,2014,DAMAK SHIPPING,,V428,1
KINGFLEX  KAIROUAN,2016,KINGFLEX  KAIROUAN,,V429,1
KINGFLEX  KAIROUAN,2015,KINGFLEX  KAIROUAN,,V429,1
KINGI LEX KAIROEAN,2014,KINGFLEX  KAIROUAN,,V429,0.888888889
STE CHIMIQUE ALKIMIA,2016,STE CHIMIQUE ALKIMIA,,V43,1
STE CHIMIQUE ALKIMIA,2015,STE CHIMIQUE ALKIMIA,,V43,1
STE CHIMIQUE ALKIMIA,2014,STE CHIMIQUE ALKIMIA,,V43,1
NEW BODY LINE,2016,NEW BODY LINE,,V430,1
NEW BODY LINE,2015,NEW BODY LINE,,V430,1
NEW RODY LINE,2014,NEW BODY LINE,,V430,0.923076923
SOCIETE AL KHOUTAF ONDULE,2016,SOCIETE AL KHOUTAF ONDULE,,V431,1
SOCIETE AL KHOUTAF,2015,SOCIETE AL KHOUTAF ONDULE,,V431,0.837209302
STE SERVICES MAITRISE RISQUES INDUS- AMAL SERVICES,2016,STE SERVICES MAITRISE RISQUES INDUS- AMAL SERVICES,,V432,1
STE SERVICES MAITRISE RISQUES INDUSTRIELS,2015,STE SERVICES MAITRISE RISQUES INDUS- AMAL SERVICES,,V432,0.879120879
STE MISE VALEUR DEV.AGRICOLE «RAOUDHA»  (2),2016,STE MISE VALEUR DEV.AGRICOLE «RAOUDHA»  (2),,V433,1
STE MISE VALEUR DEV.AGRICOLE «RAOUDHA» (2),2015,STE MISE VALEUR DEV.AGRICOLE «RAOUDHA»  (2),,V433,0.988235294
"STE MISE VAEEER DEV.AGIUCOLE ""RAOEDHA"" (3)",2014,STE MISE VALEUR DEV.AGRICOLE «RAOUDHA»  (2),,V433,0.847058824
STE COLLECTE LAIT - SOCOLAIT  (2),2016,STE COLLECTE LAIT - SOCOLAIT  (2),,V434,1
STE COLLECTE LAIT- SOCOLAIT (2),2015,STE COLLECTE LAIT - SOCOLAIT  (2),,V434,0.96875
SEE COLLECTE LAIT - SOCOLAIT (3),2014,STE COLLECTE LAIT - SOCOLAIT  (2),,V434,0.923076923
SIDILEC INTERNATIONAL,2016,SIDILEC INTERNATIONAL,,V435,1
SIDILEC INTERNATIONAL,2015,SIDILEC INTERNATIONAL,,V435,1
SIDILEC INTERNATIONAL,2014,SIDILEC INTERNATIONAL,,V435,1
INOPLAST LOISIRS  (8),2016,INOPLAST LOISIRS  (8),,V436,1
INOPLAST LOISIRS (8),2015,INOPLAST LOISIRS  (8),,V436,0.975609756
INOPLAST LOISIRS (10),2014,INOPLAST LOISIRS  (8),,V436,0.904761905
GENERAL EQUIPEMENT ELECTRIQUE- GEELEC,2016,GENERAL EQUIPEMENT ELECTRIQUE- GEELEC,,V437,1
S EE TNNE CHAUEEAGE ECLAIRAGE PLOMBEIUE,2014,,,V437,0.789473684
CAT TRANSPORT,2016,CAT TRANSPORT,,V438,1
CAT TRANSPORT,2015,CAT TRANSPORT,,V438,1
STE W1DCO TRANSPORT,2014,,,V438,0.75
STE LES PYRAMIDES,2016,STE LES PYRAMIDES,,V439,1
SNIPE LA PRESSE,2014,,,V439,0.8125
ALMES - MEDOIL (1),2016,ALMES - MEDOIL (1),,V44,1
ALMES - MEDOIL (1),2015,ALMES - MEDOIL (1),,V44,1
ALMES - MEDOIL (2),2014,ALMES - MEDOIL (1),,V44,0.944444444
BOULANGERIE VIENNOISERIE MEDITERRANENNE- BVM   (8),2016,BOULANGERIE VIENNOISERIE MEDITERRANENNE- BVM   (8),,V440,1
BOULANGERIE VIENNOISERIE MEDITERRANENNE- BVM (8),2015,BOULANGERIE VIENNOISERIE MEDITERRANENNE- BVM   (8),,V440,0.979591837
BOULANGERIE VIENNOISEIUE MEDITERR - BVM (10),2014,BOULANGERIE VIENNOISERIE MEDITERRANENNE- BVM   (8),,V440,0.872340426
COMETE ENGINEERING,2016,COMETE ENGINEERING,,V441,1
COMETE ENGINEERING,2015,COMETE ENGINEERING,,V441,1
COMETE ENGINEERING,2014,COMETE ENGINEERING,,V441,1
AGENCE IMMOBILIERE AGRICOLE,2016,AGENCE IMMOBILIERE AGRICOLE,,V442,1
AGENCE FONCIERE AGRICOLE,2015,AGENCE IMMOBILIERE AGRICOLE,,V442,0.823529412
IMMORILIERE LA CONCORDE,2014,,,V442,0.8
3C ETUDES,2016,3C ETUDES,,V443,1
3C ETUDES,2015,3C ETUDES,,V443,1
MESJED AISSA CONFECTION MACO,2016,MESJED AISSA CONFECTION MACO,,V444,1
MESJED AISSA CONFECTION - MACO,2014,MESJED AISSA CONFECTION MACO,,V444,0.965517241
STE EXPANSION LITERIE ET MATELASSERIE,2016,STE EXPANSION LITERIE ET MATELASSERIE,,V445,1
STE EXPANSION LITERIE ET MATELASSERIE,2015,STE EXPANSION LITERIE ET MATELASSERIE,,V445,1
SEE EXPANSION LITERIE MATELASSERIE,2014,STE EXPANSION LITERIE ET MATELASSERIE,,V445,0.957746479
PROSID CENTRE,2016,PROSID CENTRE,,V446,1
PROSID CENTRE,2015,PROSID CENTRE,,V446,1
PROSID CENTRE,2014,PROSID CENTRE,,V446,1
SIGMA CONSEIL,2016,SIGMA CONSEIL,,V447,1
SIGMA CONSEIL,2015,SIGMA CONSEIL,,V447,1
RAFFINERIE,2016,RAFFINERIE,,V448,1
RAFFINERIE,2015,RAFFINERIE,,V448,1
RAEEINERIE,2014,RAFFINERIE,,V448,0.8
EL AMANA TAKAFUL,2016,EL AMANA TAKAFUL,,V449,1
MANUFACTURE KSAR SAID,2014,,,V449,0.702702703
MANUFACTORING INTERNATIONAL COMPANY- MIC,2016,MANUFACTORING INTERNATIONAL COMPANY- MIC,,V45,1
MANUFACTORING INTERNATIONAL COMPAGNIE,2015,MANUFACTORING INTERNATIONAL COMPANY- MIC,,V45,0.909090909
MANUFACTURING INTERNATIONAL COMPAGNIE,2014,MANUFACTORING INTERNATIONAL COMPANY- MIC,,V45,0.883116883
DR.OETKER GIAS EXPORT  (10),2016,DR.OETKER GIAS EXPORT  (10),,V450,1
DR.OETKER GIAS (9),2015,DR.OETKER GIAS EXPORT  (10),,V450,0.755555556
STE DELFA,2016,STE DELFA,,V451,1
STE DELFA,2015,STE DELFA,,V451,1
FATALES,2014,,,V451,0.75
SERVITRAMA,2016,SERVITRAMA,,V452,1
SERVIRAMA,2015,SERVITRAMA,,V452,0.947368421
PARC ACTIVITES ECONOMIQUES BIZERTE- PAEB,2016,PARC ACTIVITES ECONOMIQUES BIZERTE- PAEB,,V453,1
PARC ACTIVITES ECONOMIQUES BIZERTE,2015,PARC ACTIVITES ECONOMIQUES BIZERTE- PAEB,,V453,0.918918919
PARC ACTIVITES ECONOMIQUES BIZERTE,2014,PARC ACTIVITES ECONOMIQUES BIZERTE- PAEB,,V453,0.918918919
STE REGIONALE TRANSPORT JENDOUBA,2016,STE REGIONALE TRANSPORT JENDOUBA,,V454,1
STE REGIONALE TRANSPORT JENDOUBA,2015,STE REGIONALE TRANSPORT JENDOUBA,,V454,1
FRIES TUNISIE,2016,FRIES TUNISIE,,V455,1
FRIES TUNISIE,2014,FRIES TUNISIE,,V455,1
STTK HAMMAM BOURGUIBA  (11),2016,STTK HAMMAM BOURGUIBA  (11),,V456,1
STTK HAMMAM BOURGUIBA (12),2015,STTK HAMMAM BOURGUIBA  (11),,V456,0.943396226
SEEK HAMMAM BOURGUIBA (12),2014,STTK HAMMAM BOURGUIBA  (11),,V456,0.867924528
DORRA INDUSTRIES MAGHREBINES ALIMENTAIRES- DIMA,2016,DORRA INDUSTRIES MAGHREBINES ALIMENTAIRES- DIMA,,V457,1
DOIUIAIND. MAGHIIEBINES AEIMENTAIRES - DIMA,2014,DORRA INDUSTRIES MAGHREBINES ALIMENTAIRES- DIMA,,V457,0.866666667
METAL INDUSTRIE,2016,METAL INDUSTRIE,,V458,1
METAL INDUSTRIE,2015,METAL INDUSTRIE,,V458,1
METAL INDUSTRIE,2014,METAL INDUSTRIE,,V458,1
PHILBERT TUNISIE,2016,PHILBERT TUNISIE,,V459,1
PHILBERT TUNISIE,2015,PHILBERT TUNISIE,,V459,1
PHILBERT TUNISIE,2014,PHILBERT TUNISIE,,V459,1
GLE BOISSONS INDUSTRIES ALIMENTAIRES (2),2016,GLE BOISSONS INDUSTRIES ALIMENTAIRES (2),,V46,1
GLE BOISSONS INDUSTRIES ALIMENTAIRES (3),2014,GLE BOISSONS INDUSTRIES ALIMENTAIRES (2),,V46,0.975
GLE BOISSONS INDUSTRIES ALIMENTAIRES- SGBIA (2),2015,GLE BOISSONS INDUSTRIES ALIMENTAIRES (2),,V46,0.91954023
TUNISIE FARINE   (8),2016,TUNISIE FARINE   (8),,V460,1
TUNISIE FARINE (8),2015,TUNISIE FARINE   (8),,V460,0.947368421
TUNISIE FARINE (10),2014,TUNISIE FARINE   (8),,V460,0.871794872
STE TUNISIENNE EQUIPEMENT- STE,2016,STE TUNISIENNE EQUIPEMENT- STE,,V461,1
STE TUNISIENNE EQUIPEMENT - STEQ,2015,STE TUNISIENNE EQUIPEMENT- STE,,V461,0.967741935
STE LE MEUBLE,2016,STE LE MEUBLE,,V462,1
STE LE MEUBLE,2015,STE LE MEUBLE,,V462,1
STELE MELRLE,2014,STE LE MEUBLE,,V462,0.8
CONSTRUCT,2016,CONSTRUCT,,V463,1
TRANSTU,2015,,,V463,0.75
MB CONFECTION,2016,MB CONFECTION,,V464,1
MD CONFECTION,2014,MB CONFECTION,,V464,0.923076923
AT-TAKAFULIA,2016,AT-TAKAFULIA,,V465,1
ZITOUNA TAKAFOL,2015,,,V465,0.740740741
AFRICAINE COULEURS ET SERVICES - ACS  (15),2016,AFRICAINE COULEURS ET SERVICES - ACS  (15),,V466,1
AFRICAINE COULEURS ET SERVICES- ACS (14),2015,AFRICAINE COULEURS ET SERVICES - ACS  (15),,V466,0.951219512
LABORATOIRE CENTRALE ANALYSES ET ESSAIS,2016,LABORATOIRE CENTRALE ANALYSES ET ESSAIS,,V467,1
REGIE NATIONALE TABACS ALLUMETTES - RNTA,2015,,,V467,0.810126582
AGENCE TNNE COOPERATION TECHNIQUE-ATCT,2016,AGENCE TNNE COOPERATION TECHNIQUE-ATCT,,V468,1
AGENCE TNNE COOPERATION TECHNIQUE - ATCT,2015,AGENCE TNNE COOPERATION TECHNIQUE-ATCT,,V468,0.974358974
MAHDIA CORSETERIE- MAHDCO,2016,MAHDIA CORSETERIE- MAHDCO,,V469,1
MAHDIA CORSETEIUE,2014,MAHDIA CORSETERIE- MAHDCO,,V469,0.761904762
DICK (1),2016,DICK (1),,V47,1
DICK (1),2015,DICK (1),,V47,1
DICK (2),2014,DICK (1),,V47,0.875
LE CAVALIER,2016,LE CAVALIER,,V470,1
LE CAVALIER,2015,LE CAVALIER,,V470,1
JAEGER CONTROLS TUNISIA SA,2016,JAEGER CONTROLS TUNISIA SA,,V471,1
JAEGER CONTROLS TUNISIA SA,2015,JAEGER CONTROLS TUNISIA SA,,V471,1
JAEGER CONT ROLS T UNISIA SA,2014,JAEGER CONTROLS TUNISIA SA,,V471,0.962962963
SERVICOM,2016,SERVICOM,,V472,1
SERVICOM,2015,SERVICOM,,V472,1
SERVICOM,2014,SERVICOM,,V472,1
STE REGIONALE TRANSPORT KASSERINE,2016,STE REGIONALE TRANSPORT KASSERINE,,V473,1
STE REGIONALE TRANSPORT KASSERINE,2015,STE REGIONALE TRANSPORT KASSERINE,,V473,1
STE REGIONAEE TRANSPORT REJA,2014,,,V473,0.885245902
GENERALE EQUIPEMENTS MEDICAUX INDUSTRIELS,2016,GENERALE EQUIPEMENTS MEDICAUX INDUSTRIELS,,V474,1
INDUS APPAREILLAGE MATERIELS ELECTRIQUES,2015,,,V474,0.839506173
DELTA PLASTIC  (5),2016,DELTA PLASTIC  (5),,V475,1
DELTA PLASTIC (5),2015,DELTA PLASTIC  (5),,V475,0.971428571
DELTA PLASTIC (4),2014,DELTA PLASTIC  (5),,V475,0.914285714
STE MATERIAUX TRAVAUX PUBLICS,2016,STE MATERIAUX TRAVAUX PUBLICS,,V476,1
STE MATERIAUX ET TRAVAUX PUBLIQUES,2015,STE MATERIAUX TRAVAUX PUBLICS,,V476,0.888888889
AFRIKISOL INDUSTRIE,2016,AFRIKISOL INDUSTRIE,,V477,1
SIFCOL DISTRIBUTION,2014,,,V477,0.789473684
ETS HATEM KRICHEN-EHK,2016,ETS HATEM KRICHEN-EHK,,V478,1
ETS HATEM KRICHEN -EHK,2015,ETS HATEM KRICHEN-EHK,,V478,0.976744186
GHARIANI AUTO,2016,GHARIANI AUTO,,V479,1
GHARIANI AUTO,2015,GHARIANI AUTO,,V479,1
GHARIANI AUTO,2014,GHARIANI AUTO,,V479,1
EL MAZRAA (1),2016,EL MAZRAA (1),,V48,1
EL MAZRAA (1),2015,EL MAZRAA (1),,V48,1
ELMAZRAA(2),2014,EL MAZRAA (1),,V48,0.833333333
GROUPEMENT INDUSRIES TRANSFORMATION- GIT,2016,GROUPEMENT INDUSRIES TRANSFORMATION- GIT,,V480,1
GROUPEMENT INDUSRIES TRANSFORMATION - GIT,2015,GROUPEMENT INDUSRIES TRANSFORMATION- GIT,,V480,0.987654321
CHRISTINE FASHION,2016,CHRISTINE FASHION,,V481,1
SOFCASUD  (17),2016,SOFCASUD  (17),,V482,1
SOFCASUD (15),2015,SOFCASUD  (17),,V482,0.888888889
UNITED CHIMICAL PARTNERS - UCP  (15),2016,UNITED CHIMICAL PARTNERS - UCP  (15),,V483,1
UNITED CHIMICAL PARTNERS- UCP (14),2015,UNITED CHIMICAL PARTNERS - UCP  (15),,V483,0.942857143
SKYLLA,2016,SKYLLA,,V484,1
SKYLLA,2015,SKYLLA,,V484,1
STE SACEMA,2016,STE SACEMA,,V485,1
STE SACEMA,2015,STE SACEMA,,V485,1
STE SACEMA,2014,STE SACEMA,,V485,1
SPTM CAP MAHDIA  (11),2016,SPTM CAP MAHDIA  (11),,V486,1
SPTM CAP MAHDIA (12),2015,SPTM CAP MAHDIA  (11),,V486,0.926829268
SPTM CAI> MAHDIA (12),2014,SPTM CAP MAHDIA  (11),,V486,0.857142857
DES,2016,DES,,V487,1
DES,2015,DES,,V487,1
DES,2014,DES,,V487,1
MANUFACTURE TNNE VERNIS- MTV   (8),2016,MANUFACTURE TNNE VERNIS- MTV   (8),,V488,1
MANUFACTURE TNNE VERNIS- MTV (8),2015,MANUFACTURE TNNE VERNIS- MTV   (8),,V488,0.96969697
MANUFACTURE TNNE VERNIS - MTV (10),2014,MANUFACTURE TNNE VERNIS- MTV   (8),,V488,0.941176471
FIMA,2016,FIMA,,V489,1
FIMA,2015,FIMA,,V489,1
FIMA,2014,FIMA,,V489,1
CARTHAGE CEMENT,2016,CARTHAGE CEMENT,,V49,1
CARTHAGE CEMENT,2015,CARTHAGE CEMENT,,V49,1
CARTHAGE CEMENT,2014,CARTHAGE CEMENT,,V49,1
ENTREPRISE MOHAMED HSAN,2016,ENTREPRISE MOHAMED HSAN,,V490,1
ENTREPRISE MOHAMED HSAN,2015,ENTREPRISE MOHAMED HSAN,,V490,1
ENTREPIUSE MOHAMED HSAN,2014,ENTREPRISE MOHAMED HSAN,,V490,0.956521739
J§S.COM,2016,J§S.COM,,V491,1
J&S.COM,2015,J§S.COM,,V491,0.857142857
JgS.COM,2014,J§S.COM,,V491,0.857142857
STE DOUX FIL,2016,STE DOUX FIL,,V492,1
STEDOUXEIL,2014,STE DOUX FIL,,V492,0.818181818
POLY PLAST,2016,POLY PLAST,,V493,1
POLY PLAST,2015,POLY PLAST,,V493,1
POLYPLAST,2014,POLY PLAST,,V493,0.947368421
ISTITHMAR EQUIPEMENT,2016,ISTITHMAR EQUIPEMENT,,V494,1
BITS INEORMATIQEE,2014,,,V494,0.810810811
STE TOURISTIQUE MOURADI TOZEUR  (11),2016,STE TOURISTIQUE MOURADI TOZEUR  (11),,V495,1
STE TOURISTIQUE MOURADI TOZEUR (12),2015,STE TOURISTIQUE MOURADI TOZEUR  (11),,V495,0.957746479
SIMONE TEXTILE,2016,SIMONE TEXTILE,,V496,1
SIMONE TEXTILE,2015,SIMONE TEXTILE,,V496,1
SIMONE TEXTILE,2014,SIMONE TEXTILE,,V496,1
SOLUTIONS COMPOSITES,2016,SOLUTIONS COMPOSITES,,V497,1
SOLUTIONS COMPOSITES,2015,SOLUTIONS COMPOSITES,,V497,1
ORASCOM TELECOM TUNISIE,2014,SOLUTIONS COMPOSITES,,V497,0.744186047
STE TRAVAUX AMENAGEMENT URBAIN ET RURAL- STAUR  (18),2016,STE TRAVAUX AMENAGEMENT URBAIN ET RURAL- STAUR  (18),,V498,1
REGIE NATIONALE TABACS ALLUMETTES - RNTA,2015,,,V498,0.760869565
ROZATEX,2016,ROZATEX,,V499,1
ALRATEX,2014,,,V499,0.714285714
GROUPE CHIMIQUE TUNISIEN (4),2016,GROUPE CHIMIQUE TUNISIEN (4),,V5,1
GROUPE CHIMIQUE TUNISIEN (4),2015,GROUPE CHIMIQUE TUNISIEN (4),,V5,1
GROUPE CHIMIQUE TUNISIEN (1),2014,GROUPE CHIMIQUE TUNISIEN (4),,V5,0.964285714
STE TNNE CHOCOLATERIE CONFISERIE- SOTUCHOC (3),2016,STE TNNE CHOCOLATERIE CONFISERIE- SOTUCHOC (3),,V50,1
STE TNNE CHOCOLATERIE CONFISERIE- SOTUCHOC (3),2015,STE TNNE CHOCOLATERIE CONFISERIE- SOTUCHOC (3),,V50,1
STE TNNE CHOCOLATERIE CONFISEIUE - SOTUCHOC (6),2014,STE TNNE CHOCOLATERIE CONFISERIE- SOTUCHOC (3),,V50,0.946236559
FRAMEL,2016,FRAMEL,,V500,1
FRAMEL,2015,FRAMEL,,V500,1
"FRAME!,",2014,FRAMEL,,V500,0.769230769
STE MODERNE SANITAIRE-SOMOSUN (13),2016,STE MODERNE SANITAIRE-SOMOSUN (13),,V501,1
GLE BOISSONS INDUSTRIES ALIMENTAIRES (3),2014,,,V501,0.810810811
AGENCE NATIONAL SECURITE INFORMATIQUE,2016,AGENCE NATIONAL SECURITE INFORMATIQUE,,V502,1
AGENCE NAT SECURITEINEORMATIQUE,2014,AGENCE NATIONAL SECURITE INFORMATIQUE,,V502,0.882352941
PAKA SARL,2016,PAKA SARL,,V503,1
PLASTEKA,2015,,,V503,0.705882353
UNION FINANCIERE  (12),2016,UNION FINANCIERE  (12),,V504,1
UNION FINANCIERE (11),2015,UNION FINANCIERE  (12),,V504,0.930232558
UNION EINANCIERE (13),2014,UNION FINANCIERE  (12),,V504,0.88372093
OFF.LOG PERSONNELS MINISTERE EDUCATION,2016,OFF.LOG PERSONNELS MINISTERE EDUCATION,,V505,1
OFFICE LOGEMENTS PERSONNELS MINISTERE EDUCATION,2015,OFF.LOG PERSONNELS MINISTERE EDUCATION,,V505,0.870588235
OFFICE LOGEMENTS PERSONNELS MINISTERE EDUCATION,2014,OFF.LOG PERSONNELS MINISTERE EDUCATION,,V505,0.870588235
DOMOTECH SA,2016,DOMOTECH SA,,V506,1
DOMOTECH SA,2015,DOMOTECH SA,,V506,1
MOUNA CONFECTION,2016,MOUNA CONFECTION,,V507,1
MD CONFECTION,2014,,,V507,0.827586207
SAVOLINE,2016,SAVOLINE,,V508,1
NOUVELAIR,2015,,,V508,0.823529412
IlEVOLON,2014,,,V508,0.75
SAMELEC,2016,SAMELEC,,V509,1
CEREALIS,2015,,,V509,0.8
STE TNNE SIDERURGIE - EL FOULEDH,2016,STE TNNE SIDERURGIE - EL FOULEDH,,V51,1
S EE DETERGENTS DE T UNISIE,2014,,,V51,0.813559322
ALMIA NEGOCE,2016,ALMIA NEGOCE,,V510,1
SIGMA CONSEIL,2015,,,V510,0.8
STE TNNE DES PLASTIQUES,2016,STE TNNE DES PLASTIQUES,,V511,1
TUSALCO  (10),2016,TUSALCO  (10),,V512,1
ELECTROSTAR (10),2014,,,V512,0.75862069
TUNISIE CABLES (10),2015,,,V512,0.75
SANCELLA TRADING,2016,SANCELLA TRADING,,V513,1
MAGASIN GENERAL,2015,,,V513,0.774193548
ITT DISTRIBUTION  (10),2016,ITT DISTRIBUTION  (10),,V514,1
FIN WIDED  (8),2016,FIN WIDED  (8),,V515,1
BUANDERIE CENTRALE EL MOURADI  (11),2016,BUANDERIE CENTRALE EL MOURADI  (11),,V516,1
BUANDERIE CENTRALE EL MOURADI (12),2015,BUANDERIE CENTRALE EL MOURADI  (11),,V516,0.956521739
