firm_names,data_year,word,count
POLE GAZALA TECHNO COMMUNICATION,2015,V1458,0.8767123287671232
AMINA,2014,V1459,1.0
MAMI,2016,V1459,0.6666666666666667
STE CHAHIA (14),2016,V146,1.0
SOCIETE CHAHIA (13),2015,V146,0.8235294117647058
CHAHIA(14),2014,V146,0.8
S EE INES DISTRIBUTION - SATEM,2014,V1460,1.0
STE NAT IMMOBILIERE TUNISIE - SNIT,2016,V1460,0.875
STE NAT IMMOBILIERE TUNISIE - SNIT,2015,V1460,0.875
POLYPLAST,2014,V1461,1.0
POLY PLAST,2016,V1461,0.9473684210526316
POLY PLAST,2015,V1461,0.9473684210526316
MEDICO-CHIRUGICAL,2016,V1462,1.0
MEDICO-CHIRUGICAL,2015,V1462,1.0
MEDICO-CHIRUGICAL,2014,V1462,1.0
POLYTEX,2015,V1463,1.0
POLYTEX,2014,V1463,1.0
PARC ACTIVITES ECONOMIQUES BIZERTE,2015,V1464,1.0
PARC ACTIVITES ECONOMIQUES BIZERTE,2014,V1464,1.0
PARC ACTIVITES ECONOMIQUES BIZERTE- PAEB,2016,V1464,0.9189189189189189
SEE IlEGIONAEE TRANSPORT JENDOUBA,2014,V1465,1.0
STE REGIONALE TRANSPORT JENDOUBA,2016,V1465,0.8923076923076922
STE REGIONALE TRANSPORT JENDOUBA,2015,V1465,0.8923076923076922
METAL INDUSTRIE,2016,V1466,1.0
METAL INDUSTRIE,2015,V1466,1.0
METAL INDUSTRIE,2014,V1466,1.0
SEE COLLECTE LAIT - SOCOLAIT (3),2014,V1467,1.0
STE COLLECTE LAIT - SOCOLAIT  (2),2016,V1467,0.9230769230769231
STE COLLECTE LAIT- SOCOLAIT (2),2015,V1467,0.9206349206349207
SEEK HAMMAM BOURGUIBA (12),2014,V1468,1.0
STTK HAMMAM BOURGUIBA (12),2015,V1468,0.9230769230769231
STTK HAMMAM BOURGUIBA  (11),2016,V1468,0.8679245283018868
PLASTIC TUNISIE,2014,V1469,1.0
CAIR TUNISIE,2016,V1469,0.8148148148148149
CAIR TUNISIE,2015,V1469,0.8148148148148149
TTE INTERNATIONAL (9),2016,V147,1.0
TTE INTERNATIONAL (10),2015,V147,0.9302325581395349
TTE INTERNATIONAL (11),2014,V147,0.9302325581395349
FOND ERIE ELHANAYA,2014,V1470,1.0
ENFAVET INTERNATONAL,2016,V1470,0.736842105263158
SIDILEC INTERNATIONAL,2016,V1471,1.0
SIDILEC INTERNATIONAL,2015,V1471,1.0
SIDILEC INTERNATIONAL,2014,V1471,1.0
S EE IlEGIONAEE DE TRANSPORT DE KASSEIUNE,2014,V1472,1.0
EQUIPEMENT HYDRAULIQUE (10),2014,V1473,1.0
L’EQUIPEMENT HYDRAULIQUE (8),2015,V1473,0.9090909090909091
EQUIPEMENT HYDRAULIQUE- EQPH   (8),2016,V1473,0.819672131147541
UNITED CHIMICAE PARTNERS,2014,V1474,1.0
PHARMACIE CENTRALE DE TUNISIE,2016,V1474,0.9056603773584906
PHARMACIE CENTRALE DE TUNISIE,2015,V1474,0.9056603773584906
AFRICAINE DES COULEUIIS ET SERVICES,2014,V1475,1.0
AFRICAINE COULEURS ET SERVICES- ACS (14),2015,V1475,0.8266666666666667
STE INDUSTRIES CONSERVES ALIMENTAIRES- SICAM,2016,V1475,0.810126582278481
NCR TUNISIE,2014,V1476,1.0
CAIR TUNISIE,2016,V1476,0.8695652173913043
CAIR TUNISIE,2015,V1476,0.8695652173913043
SOECASUD (15),2014,V1477,1.0
SOFCASUD (15),2015,V1477,0.9230769230769231
SOFCASUD  (17),2016,V1477,0.8148148148148149
STEDOUXEIL,2014,V1478,1.0
SOTUDEX,2016,V1478,0.8235294117647058
SOCIETEIMMOB NOTRE DAME (3),2014,V1479,1.0
SOCIETE IMMOB NOTRE DAME (2),2015,V1479,0.9454545454545454
STE MODERNE SANITAIRE-SOMOSUN (13),2016,V1479,0.7868852459016393
SAYARA,2016,V148,1.0
BOULANGERIE VIENNOISEIUE MEDITERR - BVM (10),2014,V1480,1.0
BOULANGERIE VIENNOISERIE MEDITERRANENNE- BVM   (8),2016,V1480,0.8723404255319149
BOULANGERIE VIENNOISERIE MEDITERRANENNE- BVM (8),2015,V1480,0.8695652173913043
SOCIETE TUNISIENNE EQUIPEMENT,2014,V1481,1.0
STE TUNISIENNE EQUIPEMENT- STE,2016,V1481,0.8813559322033898
DELTA PLASTIC (4),2014,V1482,1.0
DELTA PLASTIC (5),2015,V1482,0.9411764705882353
DELTA PLASTIC  (5),2016,V1482,0.9142857142857143
COMPLVET,2014,V1483,1.0
COMET,2016,V1483,0.7692307692307692
"OFFICE NAT THERMAEISME HYDROTHER APIF,",2014,V1484,1.0
OFFICE MARINE MARCHANDE ET PORTS-OMMP,2016,V1484,0.8
OFFICE MARINE MARCHANDE ET PORTS - OMMP,2015,V1484,0.7792207792207793
STE HARITAT,2014,V1485,1.0
VARAT TUNISIE,2016,V1485,0.75
STELE MELRLE,2014,V1486,1.0
STE LE MEUBLE,2016,V1486,0.8
STE LE MEUBLE,2015,V1486,0.8
MANUFACTURE TNNE VERNIS - MTV (10),2014,V1487,1.0
MANUFACTURE TNNE VERNIS- MTV   (8),2016,V1487,0.9411764705882353
MANUFACTURE TNNE VERNIS- MTV (8),2015,V1487,0.9393939393939394
STE MAGHRERINE EQUIPEMENT DOMESTIQUE (10),2014,V1488,1.0
STE MAGHREBINE EQUIPEMENT DOMESTIQUE- MED  (8),2016,V1488,0.8735632183908046
PLASTISS,2014,V1489,1.0
SOTRAPIL,2016,V1489,0.75
SOTRAPIL,2015,V1489,0.75
TUNISIE LEASING,2016,V149,1.0
TUNISIE LEASING,2015,V149,1.0
TUNISIE LEASING,2014,V149,1.0
ASSURCREDIT,2014,V1490,1.0
SERVITRADE,2016,V1490,0.7619047619047619
SERVITRADE,2015,V1490,0.7619047619047619
MD CONFECTION,2014,V1491,1.0
MB CONFECTION,2016,V1491,0.9230769230769231
OFFICE DEVELOPPEMENT RJIM MAATOUG KERILI,2014,V1492,1.0
OFFICE DEVELOPPEMENT RJIM MAATOUG KEBILI,2015,V1492,0.975
OFFICE DEVELOPPEMENT SUD,2014,V1493,1.0
OFFICE DEVELOPPEMENT NORD-OUEST,2015,V1493,0.8727272727272728
OFFICE DEVELOPPEMENT DU NORD-OUEST,2016,V1493,0.8275862068965517
CYLAEI ELECTRIC,2014,V1494,1.0
SOTECA ELECTRIC,2016,V1494,0.8
ROMAR,2014,V1495,1.0
COMAR,2016,V1495,0.8
COMAR,2015,V1495,0.8
COMPAGNIE TUNISIE DE MEURLE,2014,V1496,1.0
COMPAGNIE TUNISIE DE MEUBLE,2015,V1496,0.962962962962963
AGENCE NATIONAEE CERIII. ELECTRONIQUE,2014,V1497,1.0
AGENCE NAT CERTIFI.ELECTRONIQUE-ANCE,2015,V1497,0.8767123287671232
AGENCE NATIONAL SECURITE INFORMATIQUE,2016,V1497,0.8378378378378378
STE DEMCO CONSTRUCTION,2015,V1498,1.0
STE DEMCO CONSTRUCTION,2014,V1498,1.0
OMNIUM CHIMIQUE MAGHIIERIN,2014,V1499,1.0
OMNIUM CHIMIQUE MAGHREBIN,2015,V1499,0.9411764705882353
CARREFOUR,2016,V15,1.0
CARREFOUR,2015,V15,1.0
CARREFOUR,2014,V15,1.0
IGL DISTRIBUTION (20),2016,V150,1.0
IGL DISTRIBUTION (20),2015,V150,1.0
STE TNNE TRICOTAGE FT CONFECTION,2014,V1500,1.0
STE TNNE TRICOTAGE ET CONFECTION,2015,V1500,0.96875
SPTM CAI> MAHDIA (12),2014,V1501,1.0
SPTM CAP MAHDIA (12),2015,V1501,0.926829268292683
SPTM CAP MAHDIA  (11),2016,V1501,0.8571428571428572
MAHDIA CORSETEIUE,2014,V1502,1.0
SOCIETE EL ATHIR,2016,V1502,0.7878787878787878
STE TOURISTIQUE MOUIIADITOZEUII (12),2014,V1503,1.0
STE TOURISTIQUE MOURADI TOZEUR (12),2015,V1503,0.9014084507042254
STE TOURISTIQUE MOURADI TOZEUR  (11),2016,V1503,0.8611111111111112
JgS.COM,2014,V1504,1.0
J§S.COM,2016,V1504,0.8571428571428572
J&S.COM,2015,V1504,0.8571428571428572
ENTREPIUSE MOHAMED HSAN,2014,V1505,1.0
ENTREPRISE MOHAMED HSAN,2016,V1505,0.9565217391304348
ENTREPRISE MOHAMED HSAN,2015,V1505,0.9565217391304348
DES,2016,V1506,1.0
DES,2015,V1506,1.0
DES,2014,V1506,1.0
RUANDERIE CENTRALE EL MOUIIADI (12),2014,V1507,1.0
BUANDERIE CENTRALE EL MOURADI (12),2015,V1507,0.9565217391304348
BUANDERIE CENTRALE EL MOURADI  (11),2016,V1507,0.9142857142857143
STE RELKHIIUVA INDUSTRIE - SRI OIIMAZARAE,2014,V1508,1.0
STE BELKHIRIYA INDUSTRIE-SBI ORMAZABAL,2015,V1508,0.8354430379746836
DORRA INDUSTRIES MAGHREBINES ALIMENTAIRES- DIMA,2016,V1508,0.7954545454545454
FIMA,2016,V1509,1.0
FIMA,2015,V1509,1.0
FIMA,2014,V1509,1.0
CSM GIAS (10),2016,V151,1.0
CSM GIAS (9),2015,V151,0.88
CSM GIAS (9),2014,V151,0.88
IMMORILIERE LA CONCORDE,2014,V1510,1.0
IMMOBILIERE LA CONCORDE (18),2015,V1510,0.8627450980392157
AGENCE IMMOBILIERE AGRICOLE,2016,V1510,0.8
"FRAME!,",2014,V1511,1.0
FRAMEL,2016,V1511,0.7692307692307692
FRAMEL,2015,V1511,0.7692307692307692
STE SACEMA,2016,V1512,1.0
STE SACEMA,2015,V1512,1.0
STE SACEMA,2014,V1512,1.0
GHARIANI AUTO,2016,V1513,1.0
GHARIANI AUTO,2015,V1513,1.0
GHARIANI AUTO,2014,V1513,1.0
UNION EINANCIERE (13),2014,V1514,1.0
UNION FINANCIERE (11),2015,V1514,0.9047619047619048
UNION FINANCIERE  (12),2016,V1514,0.8837209302325582
AGENCE NAT SECURITEINEORMATIQUE,2014,V1515,1.0
AGENCE NATIONAL SECURITE INFORMATIQUE,2016,V1515,0.8823529411764706
AGENCE NAT CERTIFI.ELECTRONIQUE-ANCE,2015,V1515,0.835820895522388
OFFICE LOGEMENTS PERSONNELS MINISTERE EDUCATION,2015,V1516,1.0
OFFICE LOGEMENTS PERSONNELS MINISTERE EDUCATION,2014,V1516,1.0
OFF.LOG PERSONNELS MINISTERE EDUCATION,2016,V1516,0.8705882352941177
MESJED AISSA CONFECTION - MACO,2014,V1517,1.0
MESJED AISSA CONFECTION MACO,2016,V1517,0.9655172413793104
STE TNNE DISTRIBUTION MANUTENTION (3),2014,V1518,1.0
STE TNNE DISTRIBUTION MANUTENTION  (2),2016,V1518,0.96
STE TNNE DISTRIBUTION ET MANUTENTION (2),2015,V1518,0.935064935064935
STE W1DCO TRANSPORT,2014,V1519,1.0
CAT TRANSPORT,2016,V1519,0.75
STE COMMERCE INTERNATIONAL TUNISIE- SCIT,2016,V152,1.0
STE COMMERCE INTERNATIONAL TUNISIE - SCIT,2015,V152,0.9876543209876543
STE COMMERCE INTERNATIONAL TUNISIE - SCET,2014,V152,0.962962962962963
STE FABRICATION MATEIIIELS MEDICAE,2014,V1520,1.0
CIMENTS ARTIFICIELS TUNISIENS- COLACEM,2016,V1520,0.8055555555555556
CIMENTS ARTIFICIELS TUNISIENS - COLACEM,2015,V1520,0.7945205479452055
SORIMEX,2016,V153,1.0
SORIMEX,2015,V153,1.0
SORIMEX,2014,V153,1.0
ASSURANCES SALIM,2016,V154,1.0
ASSURANCES SALIM,2015,V154,1.0
ASSURANCES SALIM,2014,V154,1.0
LABORATOIRES TERIAK (16),2016,V155,1.0
LABORATOIRES TERIAK (16),2015,V155,1.0
LABORATOIRES TERIAK,2014,V155,0.8837209302325582
MEDITTERRANEAN FOOD INDUSTRY- MFI,2016,V156,1.0
MEDITTERRANEAN FOOD INDUSTRY - MFI,2015,V156,0.9850746268656716
MEDITERRANEAN FOOD INDUSTRY,2014,V156,0.9
UNIPACK (1),2016,V157,1.0
UNIPACK (1),2015,V157,1.0
UNIPACK (2),2014,V157,0.9090909090909091
STE INVESTISSEMENTS HOTELIERS EL MOURADI (11),2016,V158,1.0
STE INVESTISSEMENTS HOTELIERS EL MOURADI (12),2015,V158,0.9777777777777777
STE INVESTISSEMENTS HOTELIERS EL M0URAD1 (12),2014,V158,0.9555555555555556
COGITEL,2016,V159,1.0
COGITEL,2014,V159,1.0
SOCOGES (5),2016,V16,1.0
SOCOGES (5),2015,V16,1.0
SOCOGES(4),2014,V16,0.8571428571428572
WASHING INTERNATIONAL COMPANY- WIC,2016,V160,1.0
WASHING INTERNATIONAL CIE,2015,V160,0.8135593220338984
MATERIEL INDUSTRIE BUREAUTIQUE-MIB (10),2016,V161,1.0
MATERIEL INDUSTRIE BUREAUTIQUE - MIB (9),2015,V161,0.9367088607594937
BOULANGERIE VIENNOISEIUE MEDITERR - BVM (10),2014,V161,0.7951807228915663
COMPTOIR NATIONAL TUNISIEN,2016,V162,1.0
COMPTOIR NATIONAL TUNISIEN,2015,V162,1.0
COMPTOIR NATIONAL TUN1SIEN,2014,V162,0.9615384615384616
STE TNNE MINOTERIE SEMOULERIE- SOTUMIS,2016,V163,1.0
STE TNNE MINOTERIE SEMOULERIE - SOTUMIS,2015,V163,0.987012987012987
STE IMMORILIERE TUNISO-SEOUDIENNE - SITS,2014,V163,0.8974358974358975
CENTRALE LAITIERE SIDI BOUZID (5),2016,V164,1.0
IND FABRICATION  COLLE ET DERIVES,2015,V164,0.8181818181818181
ASSAD INTERNATIONAL,2016,V165,1.0
SIDILEC INTERNATIONAL,2015,V165,0.8
STE TUNISIENNE VERRIERE - SOTUVER,2016,V166,1.0
STE TUNISIENNE VERRIERE - SOTUVER,2015,V166,1.0
SEE TNNE VERRIERE - SOTUVER,2014,V166,0.9
STE BENETTON MANUFACTURING TUNISIA,2016,V167,1.0
STE BENETTON MANUFACTURING TUNISIA,2015,V167,1.0
STE BENETTON MANU TACT URIN G TUNISIA,2014,V167,0.9295774647887324
STE TUNISIENNE EQUIPEMENT- STEQ,2016,V168,1.0
STE TUNISIENNE EQUIPEMENT - STEQ,2015,V168,0.9841269841269842
SERGAZ,2016,V169,1.0
SERGAZ,2015,V169,1.0
SERGAZ,2014,V169,1.0
REGIE NATIONALE TABACS ALLUMETTES - RNTA,2016,V17,1.0
REGIE NATIONALE TABACS ALLUMETTES - RNTA,2015,V17,1.0
SUPER MOUSSE,2016,V170,1.0
SUPER MOUSSE,2015,V170,1.0
SUPER MOUSSE,2014,V170,1.0
ARGANIA (16),2016,V171,1.0
ARGANIA (16),2015,V171,1.0
ARGANIA,2014,V171,0.736842105263158
STE NOUVELLE ACCUMULATEUR NOUR- SNA,2016,V172,1.0
STE NOUVELLE ACCUMULATEUR NOUR,2015,V172,0.9230769230769231
CELLCOM,2016,V173,1.0
CELLCOM,2015,V173,1.0
CELLCOM,2014,V173,1.0
TELNET,2016,V174,1.0
TELNET,2015,V174,1.0
TELNET,2014,V174,1.0
LA PAIX (1),2016,V175,1.0
LA PAIX (1),2015,V175,1.0
LA PAIX (2),2014,V175,0.9090909090909091
STE BOISSON CAP BON- SBC (5),2016,V176,1.0
STE BOISSON CAP BON - SBC (5),2015,V176,0.9824561403508771
SOTETEL,2016,V177,1.0
SOTETEL,2015,V177,1.0
SOTETEL,2014,V177,1.0
COMPTOIR NATIONAL PLASTIQUE- CNP,2016,V178,1.0
COMPTOIR NATIONAL PLASTIQUE,2014,V178,0.9152542372881356
COMPTOIR NATIONAL DU PLASTIQUE,2015,V178,0.9032258064516129
ATTIJARI ASSURANCES,2016,V179,1.0
ATTIJARI ASSURANCES,2015,V179,1.0
NOUVELAIR (7),2016,V18,1.0
NOUVELAIR (8),2014,V18,0.9230769230769231
NOUVELAIR,2015,V18,0.8181818181818181
ASSURRANCES MAGHREBIA VIE (12),2016,V180,1.0
ASSURRANCES MAGHREBIA VIE (11),2015,V180,0.9666666666666667
ASSURRANCES MAGHREBIA VIE (13),2014,V180,0.9666666666666667
STE TNNE BOISSONS OUEST - STBO (2),2016,V181,1.0
STE TNNE BOISSONS OUEST - STBO (2),2015,V181,1.0
STRAMIFLEX,2016,V182,1.0
STRAMIFLEX,2015,V182,1.0
STRAMIELEX,2014,V182,0.9
ESPRIT,2016,V183,1.0
SEREPT,2015,V183,0.8333333333333334
STE INDUS PHARMACEUTIQUES TUNISIE- SIPHAT,2016,V184,1.0
STE INDUS PHARMACEUTIQUES TUNISIE - SIPHAT,2015,V184,0.9879518072289156
STE INDUS PHARMACEUTIQUES TUNISIE - SIPIIAT,2014,V184,0.9523809523809523
LES IND ALIMENTAIRES RANDA (8),2016,V185,1.0
LES IND ALIMENTAIRES RANDA (8),2015,V185,1.0
LESIND ALIMENTAIRES - RANDA (10),2014,V185,0.935483870967742
CONFECTION RAS JEBEL,2016,V186,1.0
CONFECTION RAS JEBEL,2015,V186,1.0
CONFECTION RASJEBEL,2014,V186,0.9743589743589743
INTEGRA PARTNERS,2016,V187,1.0
INTEGRA PARTNERS,2015,V187,1.0
INTEGRAPARTNERS,2014,V187,0.967741935483871
SOTEME (14),2016,V188,1.0
SOTEME (14),2014,V188,1.0
EMS (15),2015,V188,0.736842105263158
STE PROD VIANDES AVICOLES MOKNINE- SOPROVAM,2016,V189,1.0
STE PROD VIANDES AVICOLES MOKNINE - SOPROVAM,2015,V189,0.9885057471264368
STE VI ANDES AV1COLES MOKNINE - SOPROVAM,2014,V189,0.9156626506024097
MONOPRIX (3),2016,V19,1.0
MONOPRIX (3),2015,V19,1.0
MONOPRIX (6),2014,V19,0.9166666666666666
ATTIJARI LEASING,2016,V190,1.0
ATTIJARI LEASING,2015,V190,1.0
ATTIJARI LEASING,2014,V190,1.0
STE TNNE BOISSONS DU NORD - STBN (2),2016,V191,1.0
STE TNNE BOISSONS DU NORD -STBN (2),2015,V191,0.9859154929577465
STE NOUVELLE BOISSONS - SNB (2),2016,V192,1.0
STE NOUVELLE BOISSONS - SNB (2),2015,V192,1.0
STE NOUVELLE DE BOISSONS - SNR (3),2014,V192,0.8923076923076922
GIAS INDUSTRIE (10),2016,V193,1.0
GIAS INDUSTRIE (9),2015,V193,0.9189189189189189
GIAS INDUSTRIE (9),2014,V193,0.9189189189189189
ARAB TUNISIAN LEASE-ATL,2016,V194,1.0
ARAB TUNISIAN LEASE,2015,V194,0.9047619047619048
ARAB TUNISIAN LEASE,2014,V194,0.9047619047619048
STE TNNE ENTREPRISES ET VENTES - SOTEV (2),2016,V195,1.0
STE TNNE ENTREPRISES ET VENTES - SOTEV (2),2015,V195,1.0
STE TNNE ENTREPRISES VENTES - SOTEV (3),2014,V195,0.9382716049382716
TUNISAVIA,2016,V196,1.0
TUNISAVIA,2015,V196,1.0
TUNISAVIA,2014,V196,1.0
BRASLAM (10),2016,V197,1.0
BRASLAM (9),2015,V197,0.8695652173913043
BRASLAM (9),2014,V197,0.8695652173913043
SOTEFI,2016,V198,1.0
SOTEFI,2015,V198,1.0
SOTEEI,2014,V198,0.8333333333333334
COMPAGNIE INTER LEASING-CIL,2016,V199,1.0
CIE INTERNATIONALE LEASING,2014,V199,0.8301886792452831
STE TNNE ELECTRICITE GAZ- STEG,2016,V2,1.0
STE TNNE ELECTRICITE GAZ- STEG,2015,V2,1.0
STE TNNE ELECTR GAZ -STEG,2014,V2,0.9090909090909091
CIE PHOSPHATES GAFSA- CPG  (4),2016,V20,1.0
CIE PHOSPHATES GAFSA (4),2015,V20,0.8888888888888888
CIE PHOSPHATES GAFSA(l),2014,V20,0.8301886792452831
SEREPT,2016,V200,1.0
SEREPT,2015,V200,1.0
SEREPT,2014,V200,1.0
STE REGIONALE TRANSPORT BIZERTE,2016,V201,1.0
STE REGIONALE TRANSPORT BIZERTE,2015,V201,1.0
SEE REGIONAEE TRANSPORT BIZERTE,2014,V201,0.935483870967742
MANUFACTURE PANNEAUX BOIS DU SUD,2016,V202,1.0
MANUFATURE PANNEAUX BOIS DU SUD,2015,V202,0.9841269841269842
MANUF PANNEAUX ROIS DU SUD,2014,V202,0.896551724137931
STE FABRIC. BOISSONS TSIE DISTRIBUTION - STPP (2),2016,V203,1.0
STE FABRICATION BOISSONS TUNISIE DISTRIBUTION - STPP (2),2015,V203,0.9142857142857143
ATELIERS MECANIQUES SAHEL,2016,V204,1.0
ATELIERS MECANIQUES DU SAHEL,2015,V204,0.9433962264150944
ATELIERS MECANIQUES SAHEL - AMS,2014,V204,0.8928571428571429
STE DETERGENTS TUNISIE- SODET,2016,V205,1.0
STE DETERGENTS DE TUNISIE- SODET,2015,V205,0.9508196721311475
S EE DETERGENTS DE T UNISIE,2014,V205,0.8571428571428572
LA PREFORME (2),2016,V206,1.0
LA PREFORME (2),2015,V206,1.0
LAPREFORME (3),2014,V206,0.896551724137931
SERVITRA,2016,V207,1.0
SERVITRA,2015,V207,1.0
SERVITRA,2014,V207,1.0
CAISSE PRETS SOUTIEN COLLECTIVITES LOCALES,2016,V208,1.0
CAISSE PRETS  SOUTIEN COLLECTIVITES LOCALES,2015,V208,0.9882352941176471
CAISSE PRETS SOUTIEN COLLECT LOCALES,2014,V208,0.9230769230769231
STE DISTRIBUTION BOISSONS (2),2016,V209,1.0
STE DISTRIBUTION BOISSONS (2),2015,V209,1.0
STE DISTRIBUTION BOISSONS (3),2014,V209,0.9655172413793104
STE EMBALL.ALUMINIUM BOISSONS GAZEUSES (2),2016,V21,1.0
STE EMBALL.ALUMINIUM BOISSONS GAZEUSES- SEABG (2),2015,V21,0.9230769230769231
STE EMBAL.ALU. BOISSONS GAZEUSES (3),2014,V21,0.8717948717948718
STE IND PLATRE SUD -SIPS  (17),2016,V210,1.0
STE IND PLATRE SUD - SIPS (15),2015,V210,0.9666666666666667
HHW SA- HAIER (8),2016,V211,1.0
H.H.W SA- HAIER (8),2015,V211,0.9444444444444444
H.H.W SA - HAIEIl (10),2014,V211,0.7692307692307692
PROTEINES VITAMINEES ALIMENTAIRES- PROVITAL,2016,V212,1.0
PROTEINES VITAMINEES ALIMENTAIRES - PROVITAL,2015,V212,0.9885057471264368
PROTEINES VITAMINEES ALIMENT - PROVHAE,2014,V212,0.8888888888888888
STE TNNE EMAIL- SOTEMAIL (13),2016,V213,1.0
STE TNNE EMAIL - SOTEMAIL,2014,V213,0.9259259259259259
STE TNNE EMAIL- SOTEMAIL,2015,V213,0.9056603773584906
SOCIETE ERRAFAHA (2),2016,V214,1.0
SOCIETE ERRAFAHA (2),2015,V214,1.0
SOCIETE ERRAEAHA (3),2014,V214,0.9
CIE GLE DES SALINES TUNISIE,2016,V215,1.0
STE ENGRAIS PDS CHIMIQUE MEGRINE,2015,V215,0.8135593220338984
IND CAROSS.AUTO  MATERIELS ELEVATEURS- SICAME (12),2016,V216,1.0
IND CAROSS. AUTO MATERIELS ELEVATEURS - SICAME (11),2015,V216,0.9702970297029703
IND CAROSS. AUTO MATEK1ELS ELEVATEURS - SICAME (13),2014,V216,0.9306930693069306
HANNIBAL LEASE,2016,V217,1.0
HANNIBAL LEASE,2015,V217,1.0
IIANNIRAL LEASE,2014,V217,0.8275862068965517
AGENCE FONCIERE INDUSTRIELLE- AFI,2016,V218,1.0
AGENCE FONCIERE INDUSTRIELLE,2015,V218,0.9180327868852459
IND FARRICATION COLLE DEIUVES,2014,V218,0.8387096774193549
IMPRIMERIE OFFICIELLE REPUBLIQUE TNNE,2016,V219,1.0
IMPRIMERIE OFFICIELLE REPUBLIQUE TNNE,2015,V219,1.0
IMPRIMERIE OFFICIELLE REPURLIQUE TNNE,2014,V219,0.972972972972973
CARTHAGE POWER COMPANY,2016,V22,1.0
CARTHAGE POWER COMPANY,2015,V22,1.0
CARTHAGE POWER COMPANY,2014,V22,1.0
CAIR TUNISIE,2016,V220,1.0
CAIR TUNISIE,2015,V220,1.0
CAIR TUNISIE,2014,V220,1.0
ASSURANCE HAYETT,2016,V221,1.0
ASSURANCE HAYETT,2015,V221,1.0
ASSURANCE HAYETT,2014,V221,1.0
INDUS NOUVELLES PLASTIQUE- INOPLAST (8),2016,V222,1.0
INDUS NOUVELLES PLASTQUE - INOPLAST (8),2015,V222,0.9743589743589743
IND. NOUVELLES PLASTIQUE -INOPLAST,2014,V222,0.904109589041096
STE TUNISO-FRANCAISE COMMERCE EXTERIEUR- TFCE (HT),2016,V223,1.0
STE COMMERCE INTERNATIONAL TUNISIE - SCET,2014,V223,0.8131868131868132
BONNA BETON MATERIAUX PREFABRIQUES,2016,V224,1.0
BONNA BETON MATERIAUX PREFABRIQUES,2015,V224,1.0
RONNA RETON MATERIAUX PREFARRIQUES,2014,V224,0.9117647058823529
CENTRE NATIONAL PEDAGOGIQUE,2016,V225,1.0
GENEIIALE DE PRECONTRAINTE,2014,V225,0.8301886792452831
PROCHIDIA (16),2016,V226,1.0
PROCHIDIA (16),2015,V226,1.0
AIR LIQUIDE TUNISIE,2016,V227,1.0
AIR LIQUIDE TUNISIE,2015,V227,1.0
AIR LIQUIDE TUNISIE,2014,V227,1.0
STE REG TRANSPORT GAFSA- EL GOUAFEL,2016,V228,1.0
SEE REGIONAEE TRANSPORT GAESA - EL GOEAEEL,2014,V228,0.8051948051948052
STE REGIONALE TRANSPORT NABEUL,2015,V228,0.8
COMPAGNIE TUNISIENNE DE FORAGE- CTF,2016,V229,1.0
COMPAGNIE TUNISIENNE DE FORAGE - CTF,2015,V229,0.9859154929577465
ORANGE TUNISIE,2016,V23,1.0
ORANGE TUNISIE,2015,V23,1.0
ORANGE TUNISIE,2014,V23,1.0
SOMEF-TUNISIE,2016,V230,1.0
SOMEE-TUNISIE,2014,V230,0.9230769230769231
STE IND PARFUMERIE PRODUITS COSMETIQUES- SATEM,2016,V231,1.0
STE IND PARFUMERIE PRODUITS COSMETIQUES- SATEM,2015,V231,1.0
STE IND. PARFUM PROD. COSMETIQUES - SATEM,2014,V231,0.8735632183908046
STE ALTRAD CEDRIA,2016,V232,1.0
FILATURE DE MAHDIA,2014,V232,0.7428571428571429
STE HIGHT MAGHREB TECHNOLOGY- HMT (8),2016,V233,1.0
STE HIGHT MAGHREB TECHNOLOGY (8),2015,V233,0.927536231884058
STE HIGHT MAGHREB TECHNOLOGY (10),2014,V233,0.8857142857142857
CARTE VIE,2016,V234,1.0
CARTE VIE,2015,V234,1.0
CARTE VIE,2014,V234,1.0
INDUSTRIE GENERALI TUNISIA,2016,V235,1.0
INDUSTRIE GENERALI TUNISIA,2015,V235,1.0
INDUSTRIE GENERALI TUNISIA,2014,V235,1.0
GENERALE CONFORT ELECTRONABLI,2016,V236,1.0
GENERALE CONFORT ELECTRONABLI,2015,V236,1.0
GENERALE CONEORT ELECTRO NARLI,2014,V236,0.9152542372881356
INDUS APPAREILLAGE MATERIELS ELECTRIQUES,2016,V237,1.0
INDUS APPAREILLAGE MATERIELS ELECTRIQUES,2015,V237,1.0
S EE IND APPAREILLAGE MATERIELS ELECTRIQUES,2014,V237,0.9397590361445783
FATALES (16),2016,V238,1.0
FATALES (16),2015,V238,1.0
FATALES,2014,V238,0.736842105263158
MODERNE CONFECTION,2016,V239,1.0
MODERNE CONFECTION,2015,V239,1.0
MODERNE CONFECTION,2014,V239,1.0
STE NAT EXPLOITATION DISTRIBUTION EAUX - SONEDE,2016,V24,1.0
STE COMMERCE INTERNATIONAL TUNISIE - SCIT,2015,V24,0.7954545454545454
MEDICARS (18),2016,V240,1.0
MEDICARS (18),2015,V240,1.0
STE NAT TRANSPORT INTERURBAIN- SNTRI,2016,V241,1.0
STE NAT TRANSPORT INTERURBAIN- SNTRI,2015,V241,1.0
S EE NAT TRANSPORT IN TERURRAIN - SNTRI,2014,V241,0.9066666666666666
SOTREGAMES - GABES,2016,V242,1.0
